0,0.0,-0.0471143802307466,4000,False
1,0.0,-0.07224828762913584,8000,False
2,0.0,-0.10783208271698846,12000,False
3,0.0,-0.13227400958127472,16000,False
4,0.0,-0.13476972699075215,20000,False
5,0.0,-0.14129509978316804,24000,False
6,0.0,-0.12843619676266788,28000,False
7,0.0,-0.13489845538992554,32000,False
8,0.0,-0.07794891258361199,36000,False
9,0.0,-0.05373374037094094,40000,False
10,0.0,-0.15502231356747928,44000,False
11,0.0,-0.13131562687646878,48000,False
12,0.0,-0.14591248100122778,52000,False
13,0.0,-0.13529824185415462,56000,False
14,0.0,-0.14116642505571406,60000,False
15,0.0,-0.06627535322200387,64000,False
16,0.0,-0.07495986967928388,68000,False
17,0.0,-0.1269763825621496,72000,False
18,0.0,-0.07538807598012749,76000,False
19,0.0,-0.12716149951491545,80000,False
20,0.0,-0.059427281127371376,84000,False
21,0.0,-0.14001077761503078,88000,False
22,0.0,-0.13224462069851417,92000,False
23,0.0,-0.13860050227633247,96000,False
24,0.0,-0.1441342611554309,100000,False
25,0.0,-0.13435315798056782,104000,False
26,0.0,-0.11866814557973655,108000,False
27,0.0,-0.14397232605204466,112000,False
28,0.0,-0.13539759744439395,116000,False
29,0.0,-0.12722673875640236,120000,False
30,0.0,-0.1444069998939672,124000,False
31,0.0,-0.14913110522633438,128000,False
32,0.0,-0.1312823267182916,132000,False
33,0.0,-0.1322130276110544,136000,False
34,0.0,-0.06470921215881664,140000,False
35,0.0,-0.08619479026585336,144000,False
36,0.0,-0.0813422185418907,148000,False
37,0.0,-0.1479222020559934,152000,False
38,0.0,-0.06254410342994317,156000,False
39,0.0,-0.1440078998545325,160000,False
40,0.0,-0.14509258610571946,164000,False
41,0.0,-0.1370193160850034,168000,False
42,0.0,-0.15081018455657028,172000,False
43,0.0,-0.06250414335599509,176000,False
44,0.0,-0.023265241160838595,180000,False
45,0.0,-0.029360440312834676,184000,False
46,0.0,-0.03487766977820185,188000,False
47,0.0,-0.022780544288276184,192000,False
48,0.0,-0.008256532045416735,196000,False
49,0.0,-0.010962884448673977,200000,False
50,0.0,-0.003613731754450528,204000,False
51,0.0,-0.007124165400596065,208000,False
52,0.0,-0.10408749792134009,212000,False
53,0.0,-0.17384263167548325,216000,False
54,0.0,-0.1543100643847939,220000,False
55,0.0,-0.13482848865691052,224000,False
56,0.0,-0.1343589630949321,228000,False
57,0.0,-0.14151181763598836,232000,False
58,0.0,-0.14882965059199882,236000,False
59,0.0,-0.14393934588378635,240000,False
60,0.0,-0.13534915163732505,244000,False
61,0.0,-0.13474140280797597,248000,False
62,0.0,-0.1411427722858285,252000,False
63,0.0,-0.12451669394128746,256000,False
64,0.0,-0.06926269405571524,260000,False
65,0.0,-0.05971370500923004,264000,False
66,0.0,-0.07556717270504563,268000,False
67,0.0,-0.13955598560422258,272000,False
68,0.0,-0.12664374473494708,276000,False
69,0.0,-0.04455393679810548,280000,False
70,0.0,-0.036500309591722346,284000,False
71,0.0,-0.02543567087155797,288000,False
72,0.0,-0.1371151641782333,292000,False
73,0.0,-0.11955401269438606,296000,False
74,0.0,-0.13903267442559203,300000,False
75,0.0,-0.08651901371576773,304000,False
76,0.0,-0.026920508564279605,308000,False
77,0.0,-0.009079539959609348,312000,False
78,0.0,-0.04505711104307744,316000,False
79,0.0,-0.02600919715597004,320000,False
80,0.0,-0.05212932121564424,324000,False
81,0.0,-0.098500559240159,328000,False
82,0.0,-0.06331096741255693,332000,False
83,0.0,-0.13917368692921736,336000,False
84,0.0,-0.1372529819707877,340000,False
85,0.0,-0.1308839283753387,344000,False
86,0.0,-0.032611660106277834,348000,False
87,0.0,-0.1560377404614482,352000,False
88,0.0,-0.13449562755162997,356000,False
89,0.0,-0.13565016536703034,360000,False
90,0.0,-0.12296230094907905,364000,False
91,0.0,-0.11972610381862489,368000,False
92,0.0,-0.12706035209459163,372000,False
93,0.0,-0.07268036837108753,376000,False
94,0.0,-0.014683350326959044,380000,False
95,0.0,-0.006908462252167444,384000,False
96,0.0,-0.011946651602779785,388000,False
97,0.0,-0.16582366854893746,392000,False
98,0.0,-0.08097820803072424,396000,False
99,0.0,-0.11167696481720815,400000,False
100,0.0,-0.08630633199216939,404000,False
101,0.0,-0.07234933602583585,408000,False
102,0.0,-0.044811640108399775,412000,False
103,0.0,-0.019597843999633945,416000,False
104,0.0,-0.07943452884873715,420000,False
105,0.0,-0.03422176258147804,424000,False
106,0.0,-0.13544853835276538,428000,False
107,0.0,-0.07593887476776276,432000,False
108,0.0,-0.04371652462024001,436000,False
109,0.0,-0.02015958133476576,440000,False
110,0.0,-0.15869684369773954,444000,False
111,0.0,-0.15460944937001314,448000,False
112,0.0,-0.11536947639598961,452000,False
113,0.0,-0.12982098876964301,456000,False
114,0.0,-0.04150923215759097,460000,False
115,0.0,-0.024423310366929858,464000,False
116,0.0,-0.1569348250746086,468000,False
