,q_learner1_loss,q_learner2_loss,q_learner_target1_loss,q_learner_target2_loss
0,3302.82666015625,122.272705078125,1657.4581298828125,482.3203430175781
1,1.0243284702301025,2320.7568359375,1008.0894775390625,302.28564453125
2,5873.083984375,198.431640625,1596.557373046875,138.54052734375
3,6895.306640625,824.3876953125,1091.2314453125,747.28076171875
4,3050.46875,4644.9853515625,1182.235595703125,4276.10546875
5,16241.568359375,12400.990234375,1034.6220703125,343.660400390625
6,8805.310546875,124.50732421875,2035.8359375,14473.1201171875
7,9440.619140625,14309.0859375,12774.060546875,3457.6103515625
8,13987.994140625,2610.0703125,12193.376953125,4103.3984375
9,13762.3125,2202.7294921875,2531.817138671875,342.8498840332031
10,1906.287109375,2284.3515625,3676.8896484375,13784.794921875
11,1019.94921875,7465.5537109375,2355.94873046875,2652.653076171875
12,7769.322265625,14036.486328125,434.7655944824219,157.36480712890625
13,6484.97265625,513.09375,935.44287109375,147.4884796142578
14,3605.560546875,1265.294921875,116.29034423828125,138.911376953125
15,9965.294921875,2822.337890625,12073.599609375,3203.509765625
16,4295.2705078125,531.927734375,335.09039306640625,229.0601806640625
17,10539.4638671875,2813.7890625,115.63160705566406,32647.15234375
18,6694.970703125,40386.0,143.8507080078125,608.87353515625
19,1929.017578125,1751.084716796875,176.15322875976562,1820.221435546875
20,4219.8125,4473.564453125,920.1124267578125,38969.13671875
21,7863.8203125,6872.634765625,1098.365478515625,314.79791259765625
22,1206.99609375,6428.142578125,30.239295959472656,19.967041015625
23,760.55859375,11803.1767578125,90.33529663085938,402.5159912109375
24,3989.267578125,1649.484375,1558.88525390625,301.5465087890625
25,9008.111328125,4119.76171875,949.9320678710938,2403.4072265625
26,771.048828125,19.8779296875,229.21954345703125,626.685302734375
27,38.79498291015625,4565.953125,2384.987060546875,83.486572265625
28,1622.1259765625,4153.41796875,485.1311340332031,396.4082946777344
29,216.90087890625,974.06982421875,1036.856689453125,189.4097900390625
30,1044.62890625,4480.9697265625,676.9080810546875,1202.272705078125
31,1440.1748046875,506.1279296875,545.0234375,179.94094848632812
32,12710.0390625,6803.3828125,2045.2940673828125,211.50164794921875
33,5466.212890625,8856.703125,1045.891845703125,272.662841796875
34,818.1875,7066.73046875,1724.8865966796875,960.547607421875
35,8744.314453125,1332.826171875,807.314208984375,229.811279296875
