,q_learner1_loss,q_learner2_loss,q_learner_target1_loss,q_learner_target2_loss
0,5200.01123046875,22.5877685546875,53316.12109375,1610.6824951171875
1,144.40875244140625,2627.76220703125,54156.00390625,174.67626953125
2,18931.4921875,187.74072265625,62448.953125,300.35662841796875
3,18297.98046875,402.9814453125,64131.765625,771.718017578125
4,20451.876953125,1283.56787109375,47749.8046875,7263.0458984375
5,18451.2109375,1156.2705078125,31944.57421875,286.15966796875
6,15669.30078125,97.6961669921875,47158.21484375,2739.56884765625
7,16553.689453125,2156.48583984375,16224.9814453125,4577.36328125
8,1930.0484619140625,237.43212890625,33257.51953125,3167.61328125
9,12333.6875,93.48779296875,47415.38671875,435.9530944824219
10,12644.892578125,1933.18603515625,81306.0,1698.9189453125
11,6655.228515625,1147.101806640625,77372.40625,6654.38427734375
12,18699.8984375,2483.09130859375,88504.609375,101.24784851074219
13,20590.578125,237.8876953125,33952.41796875,146.26406860351562
14,15942.607421875,956.720703125,8786.5224609375,301.27099609375
15,19756.65234375,2326.568359375,74299.34375,1466.28271484375
16,9229.8564453125,852.4906005859375,28271.126953125,351.637451171875
17,8499.14453125,2940.78662109375,44960.2890625,4991.76220703125
18,18554.6640625,4570.37744140625,6458.755859375,351.451171875
19,11378.328125,120.5009765625,15124.359375,3143.73681640625
20,18954.07421875,2736.2373046875,37815.88671875,725.05029296875
21,20507.421875,827.84765625,31967.5703125,607.540283203125
22,19434.513671875,3288.34130859375,1256.24169921875,4149.89404296875
23,2855.70849609375,876.525390625,3631.12744140625,1415.496826171875
24,19768.052734375,851.220703125,74920.0625,749.396240234375
25,18130.6484375,1545.67626953125,56461.90625,3502.948974609375
26,11119.892578125,14.041793823242188,46521.53515625,3783.802734375
27,319.3293762207031,1649.0009765625,46846.828125,334.35107421875
28,7853.19677734375,4008.95361328125,45779.1171875,851.552490234375
29,1829.6318359375,78.0693359375,34685.2734375,227.76394653320312
30,21107.173828125,955.74072265625,44593.0625,2009.1337890625
31,6937.95263671875,675.14208984375,83310.40625,294.7580261230469
