,q_learner1_loss,q_learner2_loss,q_learner_target1_loss,q_learner_target2_loss
231,8803.2685546875,692.3896484375,49734.671875,0.0
232,41353.9375,247.7154541015625,2191.61669921875,0.0
233,10040.44140625,456.9443359375,44600.3515625,0.0
234,16791.625,2979.3388671875,16252.376953125,0.0
235,44976.375,1402.7490234375,60038.4765625,0.0
236,14537.248046875,14.636215209960938,53382.9375,0.0
237,64076.2578125,1247.89794921875,8907.330078125,0.0
238,40009.78515625,164.975341796875,5566.599609375,0.0
239,33430.609375,785.869140625,55482.1796875,0.0
240,6272.85986328125,998.333984375,22724.1953125,0.0
241,51800.56640625,196.67919921875,13092.240234375,0.0
242,13882.1484375,467.151611328125,40966.765625,0.0
243,32630.62890625,1920.4775390625,19561.20703125,0.0
244,40816.54296875,6371.201171875,12863.7822265625,0.0
245,62201.0703125,1656.38671875,25218.93359375,0.0
246,2107.218505859375,200.6942138671875,57468.3828125,0.0
247,55474.640625,881.5654296875,14102.9892578125,0.0
248,53551.66015625,459.716796875,52394.828125,0.0
249,12918.814453125,306.5048828125,49059.7578125,0.0
250,10972.4990234375,343.31201171875,5121.638671875,0.0
251,12676.6953125,458.576171875,16411.0625,0.0
252,23019.275390625,33.833465576171875,20668.1640625,0.0
253,14004.3779296875,443.2998046875,53870.2421875,0.0
254,30294.501953125,1897.56005859375,48975.15625,0.0
255,399.7168273925781,275.81549072265625,58697.453125,0.0
256,30670.79296875,85.52191162109375,25569.33984375,0.0
257,31831.58203125,27.1156005859375,24680.71875,0.0
258,47159.75390625,986.9482421875,51588.171875,0.0
259,32031.05078125,349.067138671875,9711.681640625,0.0
260,64050.109375,474.7637939453125,24163.7421875,0.0
261,43804.7421875,822.4619140625,23657.6875,0.0
262,7415.89208984375,1357.09814453125,44676.28125,0.0
263,50514.3125,266.1851806640625,22281.08984375,0.0
264,61165.234375,2001.1806640625,14086.95703125,0.0
265,27431.953125,266.89453125,28747.30859375,0.0
266,23726.80078125,65.85183715820312,14690.5302734375,0.0
267,16989.728515625,4658.4619140625,20902.58203125,0.0
268,27457.16796875,845.182861328125,51564.81640625,0.0
269,18017.099609375,447.6329345703125,47726.03125,0.0
270,31161.103515625,1145.21484375,40226.7421875,0.0
271,64429.6640625,2600.28955078125,9567.0849609375,0.0
272,40810.59375,876.6611328125,47919.27734375,0.0
273,47516.265625,1140.82958984375,51468.1484375,0.0
274,64146.0703125,938.83056640625,53062.3125,0.0
275,4581.0205078125,4821.4404296875,51876.29296875,0.0
276,3887.69775390625,1579.0361328125,17588.009765625,0.0
277,17378.66015625,274.5921630859375,17381.439453125,0.0
278,45109.70703125,621.4814453125,17018.51171875,0.0
279,23562.140625,29.58282470703125,28477.98828125,0.0
280,39672.34375,4968.8408203125,5392.275390625,0.0
281,36881.34765625,2417.73291015625,56627.5078125,0.0
282,50492.41015625,725.40673828125,25338.52734375,0.0
283,25742.109375,1245.42236328125,53484.421875,0.0
284,18176.39453125,518.347900390625,1444.012451171875,0.0
285,62020.125,3178.666015625,54365.9453125,0.0
286,43747.6875,5947.9482421875,34823.28125,0.0
287,7641.509765625,130.2789306640625,2929.96337890625,0.0
288,45939.09765625,259.708984375,42770.66015625,0.0
289,50750.515625,86.7598876953125,22278.375,0.0
290,50984.70703125,744.013671875,42328.875,0.0
291,59788.2109375,13.73146915435791,14466.142578125,0.0
292,26133.181640625,364.28076171875,29837.3203125,0.0
293,24118.263671875,1109.5751953125,17626.30859375,0.0
294,43490.39453125,393.6005859375,1676.2005615234375,0.0
295,9940.4345703125,197.005615234375,42760.1015625,0.0
296,52710.984375,147.117431640625,20279.25,0.0
297,8728.3837890625,1124.42919921875,43975.5546875,0.0
298,40408.80078125,931.2060546875,30539.5,0.0
299,21603.787109375,2800.6064453125,30792.078125,0.0
300,37648.2578125,859.99072265625,18038.90625,0.0
301,25682.80078125,851.571044921875,3888.67236328125,0.0
302,1908.225830078125,99.01605224609375,11099.37890625,0.0
303,37409.85546875,335.37109375,50809.07421875,0.0
304,47036.140625,967.962890625,13345.25390625,0.0
305,18228.083984375,1220.0244140625,46160.3984375,0.0
306,59717.3828125,2220.64404296875,31091.484375,0.0
307,32171.923828125,176.6279296875,6553.498046875,0.0
308,44079.55078125,727.614501953125,16886.4296875,0.0
309,9863.3740234375,4978.498046875,6116.42724609375,0.0
310,44626.37109375,832.0927734375,10319.41796875,0.0
311,45696.44140625,791.43359375,46735.125,0.0
312,7919.3759765625,108.3447265625,4426.0888671875,0.0
313,36687.71484375,10.6259765625,17387.875,0.0
314,48417.9453125,345.26806640625,37397.8515625,0.0
315,16140.166015625,24.204069137573242,43581.15625,0.0
316,34233.73046875,157.5263671875,52629.7109375,0.0
317,11690.484375,868.93798828125,52979.421875,0.0
318,1898.370849609375,1881.05029296875,34523.0703125,0.0
319,59868.26171875,2164.73779296875,1262.8511962890625,0.0
320,20918.966796875,348.24920654296875,1115.51416015625,0.0
321,63519.7578125,25.03704071044922,53170.265625,0.0
322,3920.162353515625,1.468338966369629,21743.21875,0.0
323,9267.7421875,431.0283203125,9818.150390625,0.0
324,46334.07421875,252.056396484375,24353.5078125,0.0
325,58169.375,431.8310546875,37584.640625,0.0
326,55095.671875,2424.7802734375,17963.1796875,0.0
327,9410.2021484375,128.523193359375,41434.453125,0.0
328,24673.744140625,1000.166015625,51496.734375,0.0
329,40146.0859375,147.93524169921875,40094.40234375,0.0
330,8596.953125,2113.9912109375,47419.04296875,0.0
331,30164.345703125,115.4501953125,57463.0625,0.0
332,47701.70703125,802.979248046875,15983.81640625,0.0
333,60859.05859375,1217.07421875,53124.13671875,0.0
334,63007.07421875,89.53857421875,17730.19921875,0.0
335,20624.201171875,654.337890625,57623.71484375,0.0
336,43666.703125,1262.7109375,58282.98828125,0.0
337,60921.3125,756.0390625,56295.67578125,0.0
338,16472.65234375,481.115234375,43436.34765625,0.0
339,52767.890625,70.1817626953125,10717.783203125,0.0
340,32035.978515625,2431.845703125,45082.9921875,0.0
341,50954.46484375,1431.5390625,25600.9453125,0.0
342,29827.716796875,1066.2314453125,41636.4765625,0.0
343,2517.76611328125,751.64794921875,29390.35546875,0.0
344,60259.40234375,502.1171875,28349.978515625,0.0
345,43413.62109375,8.915428161621094,938.0682983398438,0.0
346,20525.080078125,309.291015625,50690.4375,0.0
347,40811.484375,81.10986328125,40708.5,0.0
348,33804.9921875,81.71142578125,50181.96484375,0.0
349,57136.3828125,250.15771484375,33261.49609375,0.0
350,4520.763671875,798.666259765625,59810.890625,0.0
351,63405.640625,6671.7275390625,35150.859375,0.0
352,3237.6572265625,3537.076171875,653.42333984375,0.0
353,20685.546875,920.3671875,29227.59375,0.0
354,59570.4765625,106.37872314453125,24655.4375,0.0
355,52570.46484375,853.48681640625,16742.79296875,0.0
356,49424.4140625,1028.892578125,41039.6953125,0.0
357,32006.333984375,851.98974609375,35835.0546875,0.0
358,17436.724609375,1277.9970703125,21567.271484375,0.0
359,25984.41015625,1060.70703125,22641.392578125,0.0
360,60371.09375,4277.79443359375,16684.3984375,0.0
361,55975.3125,113.53875732421875,46618.859375,0.0
362,55841.26953125,795.841796875,48953.5625,0.0
363,52425.65234375,505.20458984375,22724.091796875,0.0
364,44228.73828125,4576.7763671875,7099.38330078125,0.0
365,31743.900390625,100.05712890625,59278.265625,0.0
366,51037.265625,2509.400390625,24793.40234375,0.0
367,26878.900390625,3131.509765625,54514.453125,0.0
368,33012.42578125,657.8494873046875,43354.9140625,0.0
369,38270.56640625,2261.627685546875,9507.4541015625,0.0
370,44417.8984375,162.5311279296875,18528.93359375,0.0
371,39035.84765625,460.28564453125,59191.8125,0.0
372,13746.361328125,2886.794921875,57386.6796875,0.0
373,1944.455322265625,101.91851806640625,24315.822265625,0.0
374,52345.55078125,845.006591796875,49083.98046875,0.0
375,7627.3427734375,4684.1318359375,30020.79296875,0.0
376,43193.1875,529.423828125,56205.9921875,0.0
377,3190.37841796875,2275.705078125,44791.49609375,0.0
378,49376.8828125,1725.7880859375,35277.0078125,0.0
379,49538.765625,854.4482421875,15159.4765625,0.0
380,29905.044921875,829.30859375,9268.115234375,0.0
381,17244.625,2114.1513671875,501.2314758300781,0.0
382,44769.88671875,155.3077392578125,53539.78125,0.0
383,24130.11328125,1601.6171875,31350.41796875,0.0
384,51006.8828125,433.220947265625,17272.65625,0.0
385,5415.705078125,667.384765625,19357.978515625,0.0
386,52494.265625,603.8251953125,50568.078125,0.0
387,37069.703125,1208.53515625,12369.498046875,0.0
388,5747.82568359375,312.61456298828125,17883.8125,0.0
389,8375.9970703125,4958.095703125,7330.27734375,0.0
390,63263.65625,352.2373046875,12026.4052734375,0.0
391,17787.564453125,348.312255859375,5629.6083984375,0.0
392,39589.6328125,636.216796875,2499.4267578125,0.0
393,3902.92724609375,988.53125,51372.67578125,0.0
394,22505.380859375,42.4158935546875,20403.69921875,0.0
395,61232.6484375,218.02099609375,1264.9827880859375,0.0
396,15793.9921875,3002.265625,21548.626953125,0.0
397,2072.86474609375,171.9228515625,58478.59375,0.0
398,11053.95703125,396.7578125,52509.2734375,0.0
399,5700.62939453125,1229.500732421875,14913.044921875,0.0
400,49856.3359375,1597.2841796875,53761.359375,0.0
401,62744.24609375,4204.46923828125,18349.75390625,0.0
402,9487.9248046875,584.017333984375,9113.7294921875,0.0
403,51342.94921875,1630.9267578125,50070.1953125,0.0
404,63177.76953125,110.651123046875,7268.7734375,0.0
405,63431.9609375,1088.13232421875,34653.203125,0.0
406,62804.76953125,224.8486328125,48442.921875,0.0
407,52970.44140625,3970.1025390625,35249.875,0.0
408,36598.79296875,1196.1396484375,20446.736328125,0.0
409,16550.48046875,379.0986328125,48964.44921875,0.0
410,54363.94140625,244.3394775390625,2106.866943359375,0.0
411,40156.21875,1029.225830078125,56456.890625,0.0
412,3258.32177734375,57.7586669921875,42802.625,0.0
413,59000.06640625,457.39599609375,719.9195556640625,0.0
414,13645.6484375,669.66845703125,14280.22265625,0.0
415,56937.09765625,384.451171875,5242.544921875,0.0
416,32515.7421875,1778.158203125,13283.4658203125,0.0
417,15151.8828125,912.2822265625,22250.7890625,0.0
418,56601.04296875,188.116455078125,28597.48828125,0.0
419,8226.947265625,449.306640625,28267.58203125,0.0
420,12153.9892578125,157.25990295410156,27834.38671875,0.0
421,49136.15625,70.64385986328125,2318.58251953125,0.0
422,1018.317138671875,966.498046875,534.4534301757812,0.0
423,56898.3984375,299.62451171875,27639.658203125,0.0
424,61203.7109375,173.0872802734375,17074.716796875,0.0
425,3226.422119140625,48.62060546875,8073.21240234375,0.0
426,36602.27734375,1944.89404296875,13840.1298828125,0.0
427,32548.65234375,1623.0693359375,11510.01171875,0.0
428,64449.45703125,748.0341796875,36400.7265625,0.0
429,7606.564453125,634.2181396484375,52163.171875,0.0
430,34350.140625,147.751220703125,51687.5546875,0.0
431,54853.60546875,450.522705078125,19592.6328125,0.0
432,1565.024658203125,246.1513671875,54402.7109375,0.0
433,60050.859375,2119.38916015625,36802.671875,0.0
434,26198.732421875,302.14599609375,59345.7421875,0.0
435,37231.90625,1342.3525390625,51185.07421875,0.0
436,51487.7421875,5811.0302734375,59553.8984375,0.0
437,9258.1923828125,1222.485107421875,14990.017578125,0.0
438,45162.30859375,1508.86328125,11366.5078125,0.0
439,30613.23046875,270.58819580078125,34762.07421875,0.0
440,14273.529296875,2302.095703125,889.3049926757812,0.0
441,16610.8984375,329.392578125,51924.4921875,0.0
442,46054.55078125,306.90234375,9156.544921875,0.0
443,57219.23828125,885.36181640625,57960.30078125,0.0
444,60380.1875,565.138671875,30119.59375,0.0
445,6845.3115234375,228.8203125,14810.994140625,0.0
446,5292.50927734375,1862.4814453125,3920.59814453125,0.0
447,52717.8203125,1811.8544921875,529.8111572265625,0.0
448,11595.7646484375,2266.74609375,50665.04296875,0.0
449,54857.03125,1540.216796875,31025.24609375,0.0
450,8502.9970703125,642.3955078125,2870.9345703125,0.0
451,53063.546875,1257.23046875,46262.7421875,0.0
452,46694.98828125,4530.009765625,46491.2265625,0.0
453,14216.0263671875,234.98291015625,11359.37890625,0.0
454,44375.24609375,2237.0341796875,1234.265625,0.0
455,27681.306640625,7.8218994140625,13562.88671875,0.0
456,15069.580078125,245.5224609375,53312.28515625,0.0
457,63650.62109375,1473.185546875,58961.5234375,0.0
458,38880.80078125,459.6064453125,11721.927734375,0.0
459,22969.5859375,1942.4248046875,46355.109375,0.0
460,57040.5546875,676.48828125,6441.3583984375,0.0
461,40136.28125,2491.142578125,2178.9267578125,0.0
462,30301.310546875,174.63916015625,7935.6953125,0.0
463,61150.4765625,500.853515625,50680.40625,0.0
464,9645.1025390625,4972.998046875,4953.68896484375,0.0
465,6256.8818359375,306.9891357421875,8819.7421875,0.0
466,38046.39453125,3499.693359375,55493.6875,0.0
467,63548.1328125,1326.884765625,1956.1109619140625,0.0
468,8719.013671875,452.96533203125,19906.353515625,0.0
469,10197.5791015625,18.760787963867188,55050.109375,0.0
470,6641.43212890625,273.55322265625,1332.184814453125,0.0
471,58888.5390625,1471.7197265625,20207.13671875,0.0
472,17416.52734375,1747.1142578125,9142.2060546875,0.0
473,57516.63671875,797.388671875,49948.3046875,0.0
474,17399.701171875,684.2822265625,12964.052734375,0.0
475,40202.375,40.593994140625,40176.16796875,0.0
476,46441.109375,56.211761474609375,37018.0,0.0
477,25676.478515625,3965.361328125,34842.69140625,0.0
478,14315.7880859375,1819.751953125,41305.38671875,0.0
479,40127.234375,1197.5712890625,57043.5703125,0.0
480,53336.578125,174.25244140625,39868.4140625,0.0
481,44344.72265625,2333.240234375,51508.9921875,0.0
482,40666.078125,180.23480224609375,42874.88671875,0.0
483,62991.234375,2753.93603515625,39691.8046875,0.0
484,9296.068359375,6377.6201171875,7866.3095703125,0.0
485,27491.76953125,780.203125,3292.390625,0.0
486,15263.3447265625,597.87890625,57604.7421875,0.0
487,8418.578125,894.1982421875,11829.8935546875,0.0
488,40678.78125,2151.06884765625,43086.140625,0.0
489,53789.49609375,69.482666015625,2508.2529296875,0.0
490,11585.080078125,310.580078125,35657.578125,0.0
491,47477.71484375,1781.4072265625,5114.40380859375,0.0
492,10185.45703125,154.28125,47174.6796875,0.0
493,53148.60546875,4908.3876953125,23043.53515625,0.0
494,51942.6640625,727.875732421875,47261.1328125,0.0
495,47724.6796875,3577.083984375,10250.2470703125,0.0
496,52877.60546875,1191.958984375,51706.109375,0.0
497,51797.22265625,189.201171875,3695.138671875,0.0
498,39634.64453125,789.418212890625,48684.6015625,0.0
499,23519.65625,356.756591796875,39467.6171875,0.0
500,18312.599609375,1687.232421875,45110.72265625,0.0
501,3492.800537109375,973.544921875,9101.0703125,0.0
502,20654.517578125,981.3876953125,34525.6171875,0.0
503,25042.611328125,38.820281982421875,2002.3939208984375,0.0
504,32820.36328125,1126.0517578125,20037.390625,0.0
505,22290.033203125,136.77734375,52183.6484375,0.0
506,48902.171875,333.5986328125,27408.25390625,0.0
507,739.2430419921875,1824.4267578125,43917.52734375,0.0
508,6684.3935546875,1374.8837890625,27537.49609375,0.0
509,31132.078125,1321.73046875,56302.7109375,0.0
510,30866.8125,456.5977783203125,40032.0078125,0.0
511,64286.84765625,166.7149658203125,886.4078979492188,0.0
512,30460.98828125,3633.912109375,29155.78125,0.0
